author,code,name
Os Serranos,[53474],Castelhana
Os Serranos,[53486],É Disso Que O Velho Gosta
Os Serranos,[53475],Eu Sou Do Sul
Os Serranos,[53476],Festa Do Morro Feio
Os Serranos,[53477],Ginete De Fronteira
Os Serranos,[53478],Madrugada
Os Serranos,[53479],Nossa Vaneira
Os Serranos,[53480],Pelos
Os Serranos,[53481],Roda Que Roda
Os Serranos,[53482],Serrano Cantor
Os Serranos,[53483],Tordilho Negro
Os Serranos,[53484],Vaneirinha Da Saudade
Os Serranos,[53485],Vanerão Da Noite Inteira
Os Thomes,[01147],Meu Amor
Os Trapalhoes,[16192],O Casamento Da Filha Do Faceta
Os Travessos,[06203],Adivinha
Os Travessos,[06285],Aluga-Se Um Coração
Os Travessos,[06249],Digo Que Te Amo
Os Travessos,[06410],Dist‚ncia
Os Travessos,[04240],Maravilha Te Amar
Os Travessos,[58088],Maravilha Te Amar
Os Travessos,[04442],Meu Querubim
Os Travessos,[58089],Meu Querubim
Os Travessos,[04204],Nem Tudo Está Perdido
Os Travessos,[15784],Pura Mágica
Os Travessos,[04170],Quando A Gente Ama
Os Travessos,[53487],Quando A Gente Ama
Os Travessos,[06506],Quer Me Machucar
Os Travessos,[15753],Sonhos E Planos (Sou Eu)
Os Travessos,[58091],Sonhos E Planos (Sou Eu)
Os Travessos,[53488],Tô Te Filmando
Os Travessos,[04414],Tô Te Filmando (Sorria)
Os Travessos,[58092],Tu Mandas No Meu Coraçao
Os Travessos,[04299],Tu Mandas No Meu Coração
Os Travessos,[06078],Um Dia Pra Nós Dois
Os Travessos,[06200],Vou Te Procurar
Os Travessos,[58094],Vou Te Procurar
Os Vips,[03943],A Volta
Os Vips,[58095],A Volta
Os Vips,[85375],A Volta
Os Vips,[01986],Afinal Chegou
Os Vips,[15730],Coisas Que Acontecem (Things We Said Tod
Os Vips,[01516],Faça Alguma Coisa Pelo Nosso Amor
Os Vips,[58096],Faça Alguma Coisa Pelo Nosso Amor
Os Vips,[15490],Largo Tudo E Venho Te Buscar
Os Vips,[15709],Obrigado Garota (Thank You Girl)
Os Vips,[07423],Que Bobo Fui
Osmar Navarro,[02893],Quem É
Oswaldo Bezerra,[15105],Cidadão No Brega
Oswaldo Montenegro,[02841],A Lista
Oswaldo Montenegro,[58097],A Lista
Oswaldo Montenegro,[16903],A Vida Quis Assim
Oswaldo Montenegro,[04263],Agonia
Oswaldo Montenegro,[53490],Agonia
Oswaldo Montenegro,[03828],Bandolins
Oswaldo Montenegro,[53491],Bandolins
Oswaldo Montenegro,[58100],Condor
Oswaldo Montenegro,[53492],Drops De Hortelã
Oswaldo Montenegro,[53493],Estrelas
Oswaldo Montenegro,[02866],Eu Quero Ser Feliz Agora
Oswaldo Montenegro,[58101],Eu Quero Ser Feliz Agora
Oswaldo Montenegro,[01590],Intuição
Oswaldo Montenegro,[53494],Intuição
Oswaldo Montenegro,[17504],Leo E Bia
Oswaldo Montenegro,[53496],Léo E Bia
Oswaldo Montenegro,[03473],Lua E Flor
Oswaldo Montenegro,[53495],Lua E Flor
Oswaldo Montenegro,[01776],O Condor
Oswaldo Montenegro,[58103],Porta Da Alegria
Oswaldo Montenegro,[07420],Quando A Gente Ama
Oswaldo Montenegro,[15195],Todo Mundo É Lobo Por Dentro (Petulante)
Oswaldo Montenegro,[15196],Travessuras
Otto,[01582],Crua
Outro Eu,[16588],Nao Olha Assim Pra Mim
Outro Eu,[16849],Pra Vida Inteira
Outro Eu,[17186],Preciso Dizer
Outro Eu part. Lulu Santos,[17457],Praia
Outro Eu part. Melim,[16968],Oceana
Outro Eu part. Sandy,[16381],Ai De Mim
Ouvir E Crer,[07868],Sai Da Tua Terra
Ovelha,[09878],Sem Você Não Viverei
Ovelha,[58104],Sem Você Não Viverei
Ovelha,[53497],Te Amo Que Mais Posso Dizer
Ozeias De Paula,[86000],Cem Ovelhas
P.O Box,[04444],Não Tô Entendendo
P.O Box,[06189],Os Bichinhos
P.O Box,[58105],Papo De Jacaré
P.O Box,[04368],Papo De Jacaré
Pabllo Vittar,[17171],Ama Sofre Chora
Pabllo Vittar,[85834],Ama Sofre Chora
Pabllo Vittar,[16672],Amor De Que
Pabllo Vittar,[16612],Disk Me
Pabllo Vittar,[85376],Disk Me
Pabllo Vittar,[85643],Disk Me (Diz Que Me)
Pabllo Vittar,[85791],Eu Vou
Pabllo Vittar,[58106],Indestrutêvel
Pabllo Vittar,[16247],K.O
Pabllo Vittar,[58107],K.O
Pabllo Vittar,[85657],K.O.
Pabllo Vittar,[53499],Ko
Pabllo Vittar,[53500],Open Bar
Pabllo Vittar,[85377],Problema Seu
Pabllo Vittar,[16397],Problema Seu
Pabllo Vittar,[85675],Rajadão
Pabllo Vittar,[17127],Seu Crime
Pabllo Vittar,[17239],Triste Com T
Pabllo Vittar,[86106],Triste Com T
Pabllo Vittar,[17290],Zap Zum
Pabllo Vittar,[86110],Zap Zum
Pabllo Vittar,[86141],Zap Zum
Pabllo Vittar part. Anitta,[17662],Balinha De Coracao
Pabllo Vittar part. Dilsinho,[17379],Trago Seu Amor De Volta
Pabllo Vittar part. Gloria Groove,[17592],A Meia Noite
Pabllo Vittar part. Ivete Sangalo,[16795],Lovezinho
Pabllo Vittar part. Jerry Smith,[16772],Clima Quente
Pabllo Vittar part. Matheus Carrilho,[16301],Corpo Sensual
Pabllo Vittar part. Matheus Carrilho,[53501],Corpo Sensual
Pabllo Vittar part. Pocah,[17022],Bandida
Pabllo Vittar part. Psirico,[16646],Parabens
Pabllo Vittar part. Psirico,[85669],Parabéns
Pabllo Vittar part. Rico Dalasam,[53502],Todo Dia
Pablo,[53503],Agora
Pablo,[15685],Bilu Bilu
Pablo,[58112],Bilu Bilu
Pablo,[53504],Chora Não Bebê
Pablo,[53505],Desapeguei
Pablo,[53506],Desculpe Aê
Pablo,[53507],Fui Fiel
Pablo,[15539],Malhado E Gostoso
Pablo,[16954],Pecado De Amor
Pablo,[53508],Pecado De Amor
Pablo,[15674],Porque Homem Não Chora
Pablo,[53509],Porque Homem Não Chora
Pablo,[53510],Quase Me Chamou De Amor
Pablo,[58119],Ta Fazendo Falta
Pablo,[58120],Te Amo Meu Bebê
Pablo,[53511],Tudo Ou Nada
Pablo,[53512],Um Dia
Pablo Milanes,[63568],Yolanda
Pablo part. Claudia Leite,[58123],Sem Você Tô Mal
Pablo part. Daniela Mercury,[15561],A Casa Ao Lado
Pablo part. Ivete Sangalo,[53513],Vingança Do Amor
Pablo part. Zeze Di Camargo E Luciano,[16783],Chora Nao Bebe
Pacheco part. Marilia Mendonca,[17243],Moleque
Pagod'Art,[06118],Tapa Na Cara
Palavra Cantada,[53515],Rato
Palavra Cantada,[16151],Sopa
Pamela,[58290],Desde O Primeiro Momento
Pamela,[07884],Um Verso De Amor
Paolo,[15018],Tanta Coisa
Paolo,[58125],Tanta Coisa
Paolo part. Claudia Leitte,[16332],Te Amo Tanto
Paolo part. Kell Smith,[16533],Cade O Amor
Papas Da Lingua,[01204],Balada Do Amor Perdido
Papas Da Lingua,[07563],Blusinha Branca
Papas Da Lingua,[01144],Disco Rock
Papas Da Lingua,[07355],Eu Sei
Papas Da Lingua,[58126],Eu Sei
Papas Da Lingua,[07992],Lua Cheia
Papas Da Lingua,[09474],Mary Jane
Papas Da Lingua,[01090],"Oba, Oba"
Papas Da Lingua,[09512],Pequeno Grande Amor
Papas Da Lingua,[07679],Pra Gente Passear
Papas Da Lingua,[09901],Um Dia De Sol
Paquitas,[02671],Fada Madrinha
Parabens a Voce,[03205],Parabéns A Você
Paralamas Do Sucesso,[03195],Óculos
Paralamas Do Sucesso,[53527],Óculos
Paralamas Do Sucesso,[01001],A Lhe Esperar
Paralamas Do Sucesso,[58127],A Lhe Esperar
Paralamas Do Sucesso,[03602],A Novidade
Paralamas Do Sucesso,[15804],Alagados
Paralamas Do Sucesso,[53517],Alagados
Paralamas Do Sucesso,[06046],Aonde Quer Que Eu Vá
Paralamas Do Sucesso,[53518],Aonde Quer Que Eu Vá
Paralamas Do Sucesso,[04388],Assaltaram A Gramática
Paralamas Do Sucesso,[03992],Busca Vida
Paralamas Do Sucesso,[07310],Caleidoscópio
Paralamas Do Sucesso,[53519],Caleidoscópio
Paralamas Do Sucesso,[07313],Capitão De Industria
Paralamas Do Sucesso,[07317],Cinema Mudo
Paralamas Do Sucesso,[06530],Cuide Bem Do Seu Amor
Paralamas Do Sucesso,[03997],Ela Disse Adeus
Paralamas Do Sucesso,[03571],La Bella Luna
Paralamas Do Sucesso,[58131],La Bella Luna
Paralamas Do Sucesso,[03526],Lanterna Dos Afogados
Paralamas Do Sucesso,[53520],Lanterna Dos Afogados
Paralamas Do Sucesso,[03667],Lourinha Bombril
Paralamas Do Sucesso,[58133],Lourinha Bombril
Paralamas Do Sucesso,[16066],Me Liga
Paralamas Do Sucesso,[58134],Me Liga
Paralamas do Sucesso,[53464],Melô Do Marinheiro
Paralamas Do Sucesso,[03149],Melô Do Marinheiro
Paralamas Do Sucesso,[58135],Melô Do Marinheiro
Paralamas Do Sucesso,[03155],Meu Erro
Paralamas Do Sucesso,[53521],Meu Erro
Paralamas Do Sucesso,[01170],Meu Sonho
Paralamas Do Sucesso,[06945],Na Pista
Paralamas Do Sucesso,[03532],O Beco
Paralamas Do Sucesso,[06501],O Calibre
Paralamas Do Sucesso,[58137],Oculos
Paralamas Do Sucesso,[17164],Perplexo
Paralamas Do Sucesso,[53522],Quase Um Segundo
Paralamas Do Sucesso,[03769],Romance Ideal
Paralamas Do Sucesso,[53523],Romance Ideal
Paralamas Do Sucesso,[17307],Sabado
Paralamas Do Sucesso,[15150],Saber Amar
Paralamas Do Sucesso,[53524],Saber Amar
Paralamas Do Sucesso,[06591],Seguindo Estrelas
Paralamas Do Sucesso,[07444],Será Que Vai Chover
Paralamas Do Sucesso,[07449],Ska
Paralamas Do Sucesso,[58141],Ska
Paralamas Do Sucesso,[07461],Tendo A Lua
Paralamas Do Sucesso,[58142],Tendo A Lua
Paralamas Do Sucesso,[07468],Trac Trac
Paralamas Do Sucesso,[15515],Um Pequeno Imprevisto
Paralamas Do Sucesso,[03281],Uma Brasileira
Paralamas Do Sucesso,[53525],Uma Brasileira
Paralamas Do Sucesso,[06199],Vital E Sua Moto
Paralamas Do Sucesso,[53526],Vital E Sua Moto
Paralamas Do Sucesso,[03688],Você
Paralamas Do Sucesso,[58145],Você
Paralamas Do Sucesso part. Frejat,[06719],Uns Dias
Paralamas Do Sucesso part. Marisa Monte,[17388],O Amor Nao Sabe Esperar
Parangole,[58146],Devagarinho
Parangole,[16741],Ela Nao Quer Guerra Com Ninguem
Parangole,[53528],Rebolation
Parangole,[01398],Rebolation
Parangole,[01756],Tchubirabirom
Parangole,[15876],Tchuco No Tchaco
Patati E Patata,[53529],Se Você Quer Sorrir
Patati E Patata,[58147],Se Você Quer Sorrir
Patati E Patata,[02768],Se Você Quer Sorrir
Pato Fu,[06082],Ando Meio Desligado
Pato Fu,[58148],Ando Meio Desligado
Pato Fu,[06892],Anormal
Pato Fu,[16532],Antes Que Seja Tarde
Pato Fu,[06210],Canção Pra Você Viver Mais
Pato Fu,[04309],Depois
Pato Fu,[58149],Depois
Pato Fu,[15456],Eu
Pato Fu,[53530],Eu
Pato Fu,[16935],Imperfeito
Pato Fu,[09487],Nada Original
Pato Fu,[58150],Perdendo Dentes
Pato Fu,[09513],Perdendo Os Dentes
Pato Fu,[15586],Pinga
Pato Fu,[16908],Por Perto
Pato Fu,[15872],Sobre O Tempo
Patricia Coelho,[06336],Meu Sangue Ferve Por Você
Patricia Marx,[09637],Certo Ou Errado
Patricia Marx,[58152],Destino
Patricia Marx,[03079],Espelho D'Agua
Patricia Marx,[58153],Espelhos D'Agua
Patricia Marx,[53531],Espelhos Dágua
Patricia Marx,[06416],Festa Do Amor
Patricia Marx,[17092],Ficar Com Você (I Wanna Be Where You Are
Patricia Marx,[58151],Quando Chove
Patricia Marx,[03226],Quando Chove
Patricia Marx,[01920],Sonho De Amor
Patricia Marx,[15136],Te Cuida Meu Bem
Patricia Souza,[85378],Aleluia
Patrulha Do Samba,[04335],Rala No Pezinho
Patrulha Do Samba,[07233],Rodopiô
Paula Abdul,[63642],Rush Rush
Paula Abdul,[19486],"Rush, Rush"
Paula Fernandes,[16049],A Paz Desse Amor
Paula Fernandes,[53534],A Paz Desse Amor
Paula Fernandes,[58165],"Amargurado, Sem Você, Ainda Ontem Chore"
Paula Fernandes,[58166],Amor Além Da Vida
Paula Fernandes,[01967],Apaixonados Pela Lua
Paula Fernandes,[53535],Apaixonados Pela Lua
Paula Fernandes,[58168],Barco De Papel
Paula Fernandes,[58169],Chuva Chover
Paula Fernandes,[58170],Complicado Demais
Paula Fernandes,[58171],Costumes
Paula Fernandes,[15169],Cuidar Mais De Mim
Paula Fernandes,[53536],Cuidar Mais De Mim
Paula Fernandes,[53537],Depende Da Gente
Paula Fernandes,[15173],Eu Sem Você
Paula Fernandes,[58174],Eu Sem Você
Paula Fernandes,[53538],Jeito De Mato
Paula Fernandes,[53539],Meu Eu Em Você
Paula Fernandes,[16033],Mineirinha Ferveu
Paula Fernandes,[58176],Mineirinha Ferveu
Paula Fernandes,[58177],Na Contramão
Paula Fernandes,[58178],Nao Fui Eu
Paula Fernandes,[15306],Não Fui Eu
Paula Fernandes,[58179],Navegar Em Mim
Paula Fernandes,[53540],Passaro De Fogo
Paula Fernandes,[01435],Pássaro De Fogo
Paula Fernandes,[58183],Pássaro De Fogo
Paula Fernandes,[58182],Pássaro De Fogo (Piano)
Paula Fernandes,[15974],Piração
Paula Fernandes,[58180],Piração
Paula Fernandes,[85379],Piração
Paula Fernandes,[01705],Pra Você
Paula Fernandes,[53541],Pra Você
Paula Fernandes,[58184],Quando A Chuva Passar
Paula Fernandes,[15785],Quem É
Paula Fernandes,[58185],Quem É
Paula Fernandes,[01711],Quero Sim
Paula Fernandes,[53542],Quero Sim
Paula Fernandes,[15190],Se O Coração Viajar
Paula Fernandes,[58187],Se O Coração Viajar
Paula Fernandes,[58188],Seio De Minas
Paula Fernandes,[01369],Sem Você
Paula Fernandes,[02758],Sensaçoes
Paula Fernandes,[58189],Sensaçoes
Paula Fernandes,[01573],Só Penso Em Nós
Paula Fernandes,[58190],Só Penso Em Nós
Paula Fernandes,[58191],Tarde Demais
Paula Fernandes,[16239],Traidor
Paula Fernandes,[58192],Traidor
Paula Fernandes,[15197],Um Ser Amor
Paula Fernandes,[58193],Um Ser Amor
Paula Fernandes,[53543],Voa
Paula Fernandes part. Almir Sater,[58154],Jeito De Mato
Paula Fernandes part. Almir Sater,[01145],Jeito De Mato
Paula Fernandes part. Chitãozinho E Xororó,[15858],Pegando Lágrimas
Paula Fernandes part. Chitãozinho part. Xororó,[58155],Pegando Lágrimas
Paula Fernandes part. Eduardo Costa,[58156],Meu Grito De Amor
Paula Fernandes part. Israel E Rodolffo,[17579],Ta Tudo Bem
Paula Fernandes part. Leonardo,[58157],Tocando Em Frente
Paula Fernandes part. Marcus Vianna,[58158],Ponte
Paula Fernandes part. Michel Teló,[58159],Se Tudo Fosse Fácil
Paula Fernandes part. Victor part. Leo,[58162],Depois
Paula Fernandes part. Victor part. Leo,[58161],Não Precisa
Paula Fernandes part. Victor part. Leo,[53544],Não Precisa
Paula Fernandes part. Victor part. Leo,[01837],Não Precisa
Paula Fernandes part. Zeze Di Camargo part. Luciano,[58163],Criação Divina
Paula Hunter,[07172],Mas Quem Diria
Paula Lima,[15572],Gafieira S.A.
Paula Lima,[53545],Meu Guarda Chuva
Paula Lima,[16341],Mil Estrelas
Paula Lima,[15590],Quero Ver Você No Baile
Paula Mattos,[53546],Que Sorte A Nossa
Paula Mattos,[53547],Quem Vê Cara Não Vê Coração
Paula Mattos,[53548],Rosa Amarela
Paula Mattos part. Marilia Mendonça,[58197],Amiga
Paula Mattos part. Marlia Mendonça,[53549],Amiga
Paula Mattos part. Wesley Safadão,[53550],Chute E Bomba
Paula Toller,[09375],A Noite Sonhei Contigo
Paula Toller,[01128],Derretendo Satélites
Paula Toller,[16665],Essa Noite Sem Fim
Paula Toller,[09285],Meu Amor Se Mudou Pra Lua
Paula Toller,[09522],Quem Tome Conta De Mim
Paula Toller,[15871],Será Que Eu Vou Me Arrepender
Paula Toller,[09566],Você Me Ganhou De Presente
Paulinho Da Viola,[06893],Argumento
Paulinho Da Viola,[04315],Foi Um Rio Que Passou Em Minha Vida
Paulinho Da Viola,[58199],Foi Um Rio Que Passou Em Minha Vida
Paulinho Da Viola,[06623],Nervos De Aço
Paulinho Da Viola,[15625],Sinal Fechado
Paulinho Da Viola,[17107],Timoneiro
Paulinho Moska,[07894],A Seta E O Alvo
Paulinho Moska,[58200],A Seta E O Alvo
Paulinho Moska,[16293],Minha Lágrima Salta
Paulinho Moska,[16363],Minha Lágrima Salta
Paulinho Moska,[01426],Õmã
Paulinho Moska,[15090],OÚltimo Dia
Paulinho Moska,[02736],Pensando Em Você
Paulinho Moska,[09865],Quantas Vidas Você Tem
Paulinho Moska,[15873],Somente Nela
Paulinho Moska,[09570],Vontade
Paulinho Pedra Azul,[58201],Jardim Da Fantasia
Paulo Cesar Baruck,[53552],Autor Da Minha Fé
Paulo Cesar Baruck,[53553],Dependo De Ti
Paulo Cesar Baruck,[53562],É De Coração
Paulo Cesar Baruck,[53554],Ele Continua Sendo Bom
Paulo Cesar Baruck,[53555],Espera Em Deus
Paulo Cesar Baruck,[53556],Eu Corro Pra Ti
Paulo Cesar Baruck,[53551],Galhos Secos
Paulo Cesar Baruck,[53557],Jardim Da Inocência
Paulo Cesar Baruck,[53558],Nele Você Pode Confiar
Paulo Cesar Baruck,[53559],Perdão
Paulo Cesar Baruck,[07862],Quanto Amor
Paulo Cesar Baruck,[02994],Reina Em Mim
Paulo Cesar Baruck,[53560],Seja Engrandecido
Paulo Cesar Baruck,[53561],Senhor Do Tempo
Paulo Diniz,[07573],Como Vou Deixar Você
Paulo Diniz,[53563],Como Vou Deixar Voce Se Eu Te Amo
Paulo Diniz,[58202],Como Vou Deixar Você Se Eu Te Amo
Paulo Diniz,[01564],E Agora José
Paulo Diniz,[06666],O Meu Amor Chorou
Paulo Diniz,[03765],Pingos De Amor
Paulo Diniz,[53564],Pingos De Amor
Paulo Diniz,[07416],Ponha Um Arco-Õris Na Sua Moringa
Paulo Diniz,[07426],Quero Voltar Pra Bahia
Paulo Diniz,[03735],Um Chope Pra Distrair
Paulo Diniz,[53565],Um Chopp Pra Distrair
Paulo Diniz,[15800],Vou-Me Embora
Paulo Miklos,[16469],Estou Pronto
Paulo Miklos,[06135],Hoje
Paulo Miklos,[16284],Vou Te Encontrar
Paulo Neto,[87109],Tua Presença
Paulo Ricardo,[07892],A Chegada
Paulo Ricardo,[04231],Como Se Fosse A Primeira Vez
Paulo Ricardo,[53566],Como Se Fosse A Primeira Vez
Paulo Ricardo,[03910],Dois
Paulo Ricardo,[58205],Dois
Paulo Ricardo,[58206],Onde Está Meu Amor
Paulo Ricardo,[06314],Sonho Lindo
Paulo Ricardo,[04059],Tudo Por Nada
Paulo Ricardo,[58207],Tudo Por Nada
Paulo Sergio,[03734],Ultima Canção
Paulo Sergio,[58208],A Ultima Canção
Paulo Sergio,[58209],Benzinho
Paulo Sergio,[58210],Fujo De Mim
Paulo Sergio,[02891],Máquinas Humanas
Paulo Sergio,[15038],Meu Filho Deus Que Lhe Proteja
Paulo Sergio,[07388],"Minhas Qualidades, Meus Defeitos"
Paulo Sergio,[58211],"Minhas Qualidades, Meus Defeitos"
Paulo Sergio,[15054],Não Creio Em Mais Nada
Paulo Sergio,[58212],Não Creio Em Mais Nada
Paulo Sergio,[02731],Nem Vejo A Hora De Voltar Aos Braços Seus
Paulo Sergio,[04486],No Dia Em Que Parti
Paulo Sergio,[07667],Pelo Amor De Deus
Paulo Sergio,[58213],Quero Ver Você Feliz
Paulo Sergio,[02680],Veja
Paulo Sergio,[01810],Você Pode Me Perder
Paulo Sergio part. Perlla,[58214],Õndia
Paulo Tatit,[53567],Eu
Paulynho Paixão,[85380],Nota 10
Pe. Fabio De Mello,[15085],Contrários
Pe. Fabio De Mello,[01248],Deus É Capaz
Pe. Fabio De Mello,[06290],Ele Está Pra Chegar
Pe. Fabio De Mello,[04078],Erguei As Mãos O Senhor Tem Muitos Filhos
Pe. Fabio De Mello,[04356],Iê Iê Iê De Jesus
Pe. Fabio De Mello,[07650],Noites Traiçoeiras
Pe. Fabio De Mello,[04328],O Vira De Jesus
Pe. Fabio De Mello,[15588],Prece
Pe. Fabio De Mello,[15191],Seja Bem-Vindo
Pe. Fabio De Mello,[15059],Seu Amor É Demais
Pe. Fabio De Mello,[15078],Todo Homem É Bom
Pe. Fabio De Mello,[15079],Tudo É Do Pai
Pe. Fabio De Mello,[01316],Tudo Posso
Pe. Fabio De Mello,[01139],Vida
Pe. Marcelo part. Bruno part. Marrone,[07651],Nossa Senhora Do Brasil
Pe. Marcelo part. Chitãozinho part. Xororó,[06025],Parabéns Pra Jesus
Pe. Marcelo Rossi,[01873],Noite Feliz
Pe. Marcelo Rossi,[15670],O Ódio Não Vence O Amor
Pe. Marcelo Rossi,[15779],O Dom Do Amor (A Mulher Adultera)
Pe. Marcelo Rossi part. Belo,[15573],Hoje Livre Sou
Pe. Zezinho,[15453],De Lá Do Interior
Pe. Zezinho,[02677],Mãe Do Céu Morena
Pe. Zezinho,[15702],Maria De Nazaré
Pe. Zezinho,[01789],Meu Bom José
Pe. Zezinho,[15671],O Povo De Deus
Pe. Zezinho,[01999],Oração Pela Famêlia
Pe. Zezinho,[53514],Oração Pela Famêlia
Pe. Zezinho,[02738],Pra Que Eu Saiba Perdoar
Pe. Zezinho,[02777],Um Coração Para Amar
Pe. Zezinho,[15516],Utopia
Peão Carreiro part. Praense,[58252],Quarto Vizinho
Peão Carreiro part. Zé Paulo,[06811],Berrante Da Saudade
Peão Carreiro part. Zé Paulo,[16607],Porta Do Mundo
Peão Carreiro part. Zé Paulo,[58215],Porta Do Mundo
Pedindo Bis,[09578],A Gente Bota Pra Quebrar
Pedra Leticia,[15477],Teorema De Carlão
Pedras Vivas,[53575],Pai Nosso
Pedrinho Pegação,[58216],Amiga Parceira
Pedro Barreto,[06937],Medo
Pedro Capó part. Farruko,[80105],Calma (Remix)
Pedro Henrique part. Fernando,[58230],Afoga O Ganso
Pedro Henrique part. Fernando,[85382],Afoga O Ganso
Pedro Henrique E Fernando pt. Munhoz E. Mariano,[58231],Varinha Magica
Pedro Henrique part. Fernando part. Munhoz part. Mariano,[15480],Varinha Mágica
Pedro Luis part. A parede,[01504],Animal
Pedro Luis part. A parede,[15214],Caio No Suingue
Pedro Mariano,[07151],Grande Amor
Pedro Mariano,[07628],Lua Pra Guardar
Pedro Mariano,[15343],Miragem
Pedro Mariano,[02870],Nau
Pedro Mariano,[07213],Pode Ser
Pedro Mariano,[58233],Postal
Pedro Mariano,[02926],Pra Você Dar O Nome
Pedro Mariano,[09323],Quase Amor
Pedro Mariano,[02930],Simplesmente
Pedro Mariano,[07247],Só Chamar
Pedro Mariano,[16078],Um Pouco Mais Perto
Pedro Mariano,[07278],Você Vai Ver (Versão Pop)
Pedro Mariano,[07279],Voz No Ouvido
Pedro Mariano,[58234],Voz No Ouvido
Pedro Mariano part. Zelia Duncan,[58232],Você Vai Ver
Pedro Nassif,[01534],Não Custa Tentar
Pedro part. Thiago,[06411],É Melhor Assim
Pedro part. Thiago,[06584],Pra Onde Você For (Wherever You Will Go)
Pedro part. Thiago,[58228],Quatro Semanas De Amor
Pedro part. Thiago,[06392],Toque De Mágica
Pedro part. Thiago,[58229],Toque De Mágica
Pedro part. Thiago part. Wanessa Camargo,[58227],O Amor Será Nossa Viagem
Pedro Paulo part. Alex,[58236],Açucar Em Mim
Pedro Paulo part. Alex,[53576],As Novinhas Tão Sensacional
Pedro Paulo part. Alex,[53577],Escondidinho
Pedro Paulo part. Alex,[53578],Esqueceu Do Ex
Pedro Paulo part. Alex,[53579],Fama De Pegador
Pedro Paulo part. Alex,[58239],Fazer O Proibido (Escondidinho)
Pedro Paulo part. Alex,[53580],Loka Loka
Pedro Paulo part. Alex,[53581],Mamãe Passou Açucar Em Mim
Pedro Paulo part. Alex,[58241],Me Chama
Pedro Paulo part. Alex,[53582],Meu Corpo Da Sinal
Pedro Paulo part. Alex,[58242],Meu Corpo Dá Sinal (Tome O)
Pedro Paulo part. Alex,[53583],Muda A Batida
Pedro Paulo part. Alex,[58244],Republica Pingaiada
Pedro Paulo part. Alex,[53584],Republica Pingaiada
Pedro Paulo part. Alex,[53585],Tá Calor Tá Calor
Pedro Paulo part. Alex,[58245],"Tá Carlor, Tá Calor"
Pedro Paulo part. Alex,[53586],Vem Vem
Pedro Paulo part. Alex E Ana Castela,[86376],Ia Dar Bom
Pedro Paulo part. Alex E Ana Castela,[87161],Ia Dar Bom
Pedro Paulo part. Alex E Lucas Lucco,[53587],Vish Aff Putz Nossa
Pedro Paulo part. Matheus,[01452],Eu Vou Te Buscar
Pedro Paulo part. Matheus,[01531],"Minta, Finja"
Pedro Paulo part. Matheus,[01630],Saudade
Pedro Sampaio,[86129],Galopa
Pedro Sampaio,[86130],Galopa Piseiro
Pedro Sampaio,[85680],Sentadão
Pedro Sampaio part. Daniel Caon part. Wesley Safadao,[17253],Fala Mal De Mim
Pedro Sampaio part. Luisa Sonza,[85835],Atenção
Pedro Sampaio part. Mc Pedrinho,[86172],Dançarina
Pedro Sampaio part. Pabllo Vittar,[17606],Sal
Pedro Sampaio part. Ze Felipe,[17597],Olhadinha
Pedro Sampaio part. Ze Vaqueiro,[17400],Vai Embora Nao
Peixe Eletrico,[06218],Felicidade
Pena Branca part. Xavantinho,[58247],Cuitelinho
Pena Branca part. Xavantinho,[53588],Cutelinho
Pena Branca part. Xavantinho,[06480],Viola Quebrada
Pendro Bento part. Zé Da Estrada,[58217],Coração De Pedra
Pendro Bento part. Zé Da Estrada,[58218],Flor Da Lama
Pendro Bento part. Zé Da Estrada,[58219],Mágoa De Boiadeiro
Pendro Bento part. Zé Da Estrada,[58220],Noite Sem Sono
Pendro Bento part. Zé Da Estrada,[58221],O Amor E A Rosa
Pendro Bento part. Zé Da Estrada,[58222],Os Três Boiadeiros
Pendro Bento part. Zé Da Estrada,[58223],Quando Se Ama Em Goiás
Pendro Bento part. Zé Da Estrada,[58224],Seresteiro Da Lua
Pendro Bento part. Zé Da Estrada,[58225],Sete Palavras
Pendro Bento part. Zé Da Estrada,[58226],Tropas E Boiadas
Penélope,[07976],Holiday
Penélope,[02836],Namorinho De Portão
Peninha,[09588],Abre Coração
Peninha,[07055],Amo Você
Peninha,[85383],Amo Você
Peninha,[04464],Arrepia
Peninha,[85384],Casinha Branca
Peninha,[85385],Matem Tica
Peninha,[04359],Matemática
Peninha,[04050],Qual Carêcia
Peninha,[04177],Só Eu E Você
Peninha,[03936],Sonhos
Peninha,[58248],Sonhos
Peninha,[85386],Sonhos
Pepeu Gomes,[07345],E Foi Assim
Pepeu Gomes,[06926],Impressão Digital
Pepeu Gomes,[07173],Masculino E Feminino
Pepeu Gomes,[07386],Mil E Uma Noites De Amor
Pepeu Gomes,[07409],Pedra Não É Gente Ainda
Pepeu Gomes,[03256],Sexy Yemanjá
Pepeu Gomes,[58249],Sexy Yemanjá
Pepi E Nenem,[06015],Esperando Pra Te Amar
Pepi E Nenem,[04200],Mais Uma Vez
Pepi E Nenem,[04121],Mania De Você
Pepi E Nenem,[04324],Na Maior
Pepi E Nenem,[04401],Nada Me Faz Esquecer
Peri Ribeiro,[03010],Alguém Como Tu
Peri Ribeiro,[01312],Samba Do Avião
Pericles,[58291],A Linguagem Dos Olhos
Pericles,[16873],Ate Que Durou
Pericles,[85824],Até Que Durou
